id_venda,data_venda,modelo,categoria,preco_venda,custo,lucro,canal_venda,campanha
1308,2024-06-17 11:33:27,S-400,Sedan,148169.79,113494.68,34675.11,Online,Feirão de Seminovos
1309,2024-06-17 12:07:49,P-900,Pickup,251105.61,214750.59,36355.02,Showroom,Feirão de Seminovos
1310,2024-06-17 17:18:15,S-600,Sedan,197719.94,143668.6,54051.34,Showroom,Feirão de Seminovos
1311,2024-06-17 17:19:07,S-600,Sedan,218208.72,151940.85,66267.87,Showroom,Feirão de Seminovos
1312,2024-06-17 10:03:15,H-300,Hatch,125983.59,93191.1,32792.49,Showroom,Feirão de Seminovos
1313,2024-06-17 15:26:40,S-400,Sedan,141714.55,114725.16,26989.39,Showroom,Feirão de Seminovos
1314,2024-06-18 11:50:39,S-400,Sedan,159514.37,114158.52,45355.86,Online,Feirão de Seminovos
1315,2024-06-18 16:29:04,X-700,SUV,266317.53,178615.28,87702.25,Online,Feirão de Seminovos
1316,2024-06-18 15:07:53,S-400,Sedan,151090.7,110124.98,40965.73,Showroom,Feirão de Seminovos
1317,2024-06-18 10:57:31,H-100,Hatch,81641.35,64637.63,17003.71,Showroom,Feirão de Seminovos
1318,2024-06-18 15:38:34,S-400,Sedan,147235.35,115223.78,32011.57,Parceiros,Feirão de Seminovos
1319,2024-06-18 16:01:40,P-800,Pickup,225512.88,165054.92,60457.96,Showroom,Feirão de Seminovos
1320,2024-06-18 15:32:36,X-500,SUV,185210.36,136863.17,48347.19,Showroom,Feirão de Seminovos
1321,2024-06-18 13:15:45,H-300,Hatch,122902.67,91488.6,31414.07,Showroom,Feirão de Seminovos
1322,2024-06-18 14:09:18,H-100,Hatch,87675.24,65427.91,22247.32,Showroom,Feirão de Seminovos
1323,2024-06-18 14:27:00,S-600,Sedan,184461.07,157049.29,27411.78,Showroom,Feirão de Seminovos
1324,2024-06-19 18:39:22,S-400,Sedan,148951.51,112910.33,36041.18,Showroom,Feirão de Seminovos
1325,2024-06-19 17:15:36,P-900,Pickup,289594.06,218832.66,70761.4,Showroom,Feirão de Seminovos
1326,2024-06-19 15:26:11,S-400,Sedan,155221.02,112299.97,42921.05,Online,Feirão de Seminovos
1327,2024-06-19 13:42:42,S-600,Sedan,202183.89,155799.89,46384.0,Online,Feirão de Seminovos
1328,2024-06-19 10:05:33,S-600,Sedan,207288.19,152666.5,54621.69,Parceiros,Feirão de Seminovos
1329,2024-06-19 13:23:04,S-600,Sedan,201587.56,155202.03,46385.53,Online,Feirão de Seminovos
1330,2024-06-19 12:33:34,S-400,Sedan,145110.67,112651.45,32459.23,Showroom,Feirão de Seminovos
1331,2024-06-19 15:32:50,P-800,Pickup,217030.53,157359.92,59670.61,Showroom,Feirão de Seminovos
1332,2024-06-19 12:32:35,P-800,Pickup,225689.53,171270.89,54418.64,Showroom,Feirão de Seminovos
1333,2024-06-19 15:01:24,X-700,SUV,268372.3,183999.73,84372.57,Showroom,Feirão de Seminovos
1334,2024-06-19 15:55:30,S-400,Sedan,153010.98,107597.82,45413.16,Showroom,Feirão de Seminovos
1335,2024-06-19 13:02:40,S-600,Sedan,209126.2,151897.73,57228.48,Showroom,Feirão de Seminovos
1336,2024-06-19 11:24:23,S-600,Sedan,209690.41,142349.21,67341.2,Parceiros,Feirão de Seminovos
1337,2024-06-20 15:16:47,P-900,Pickup,290744.71,209989.2,80755.51,Parceiros,Feirão de Seminovos
1338,2024-06-20 14:01:22,S-600,Sedan,200610.29,142698.91,57911.38,Showroom,Feirão de Seminovos
1339,2024-06-20 12:50:04,S-400,Sedan,145091.0,105582.89,39508.11,Parceiros,Feirão de Seminovos
1340,2024-06-20 12:22:15,X-500,SUV,193632.43,136663.23,56969.2,Online,Feirão de Seminovos
1341,2024-06-20 12:46:42,S-600,Sedan,196066.18,146569.12,49497.06,Showroom,Feirão de Seminovos
1342,2024-06-20 15:40:06,E-2,Elétrico,345169.81,259829.76,85340.05,Showroom,Feirão de Seminovos
1343,2024-06-20 16:49:37,X-500,SUV,176425.96,134832.04,41593.92,Online,Feirão de Seminovos
1344,2024-06-20 14:47:48,S-400,Sedan,154478.04,108664.48,45813.56,Showroom,Feirão de Seminovos
1345,2024-06-20 12:21:08,X-700,SUV,263827.89,188628.93,75198.96,Online,Feirão de Seminovos
1346,2024-06-20 15:02:22,P-800,Pickup,223813.67,161608.68,62205.0,Online,Feirão de Seminovos
1347,2024-06-20 19:34:21,E-1,Elétrico,280960.63,235369.06,45591.58,Showroom,Feirão de Seminovos
1348,2024-06-20 17:52:41,S-400,Sedan,147920.98,114135.83,33785.15,Parceiros,Feirão de Seminovos
1349,2024-06-20 14:11:53,E-2,Elétrico,365124.35,241178.09,123946.25,Showroom,Feirão de Seminovos
1350,2024-06-20 13:49:43,X-500,SUV,175975.04,127997.15,47977.89,Showroom,Feirão de Seminovos
1351,2024-06-20 16:29:44,P-900,Pickup,283372.27,205806.13,77566.14,Online,Feirão de Seminovos
1352,2024-06-21 16:30:40,X-700,SUV,251971.69,189238.16,62733.53,Parceiros,Feirão de Seminovos
1353,2024-06-22 13:11:51,P-800,Pickup,227866.92,164746.96,63119.96,Showroom,Feirão de Seminovos
1354,2024-06-22 14:08:04,E-2,Elétrico,328119.51,264160.17,63959.34,Parceiros,Feirão de Seminovos
1355,2024-06-22 09:45:49,S-400,Sedan,153548.59,110127.67,43420.92,Showroom,Feirão de Seminovos
1356,2024-06-22 16:29:02,S-600,Sedan,191283.98,147355.05,43928.92,Parceiros,Feirão de Seminovos
1357,2024-06-22 19:18:12,H-100,Hatch,84915.68,65831.73,19083.95,Online,Feirão de Seminovos
1358,2024-06-22 15:02:50,E-1,Elétrico,297550.38,233004.35,64546.03,Showroom,Feirão de Seminovos
1359,2024-06-22 15:12:56,X-700,SUV,244832.2,187682.23,57149.97,Showroom,Feirão de Seminovos
1360,2024-06-22 09:02:20,P-800,Pickup,228033.12,166192.95,61840.17,Online,Feirão de Seminovos
1361,2024-06-23 16:59:19,P-900,Pickup,294477.54,213729.83,80747.71,Showroom,Feirão de Seminovos
1362,2024-06-23 14:32:25,S-400,Sedan,146256.46,116540.44,29716.02,Showroom,Feirão de Seminovos
1363,2024-06-23 14:52:34,X-500,SUV,182288.84,132157.91,50130.93,Parceiros,Feirão de Seminovos
1364,2024-06-23 17:30:16,S-400,Sedan,151104.74,110203.33,40901.4,Online,Feirão de Seminovos
1365,2024-06-23 18:02:48,P-800,Pickup,223196.24,168660.75,54535.49,Showroom,Feirão de Seminovos
1366,2024-06-23 14:41:12,S-600,Sedan,182893.97,148231.09,34662.87,Showroom,Feirão de Seminovos
1367,2024-06-23 11:18:22,S-400,Sedan,154947.39,111073.05,43874.34,Showroom,Feirão de Seminovos
1368,2024-06-23 13:55:49,H-300,Hatch,116962.87,89515.31,27447.55,Showroom,Feirão de Seminovos
1369,2024-06-23 15:03:55,P-800,Pickup,217831.38,157544.86,60286.52,Online,Feirão de Seminovos
1370,2024-06-23 17:41:21,P-900,Pickup,308899.08,210996.0,97903.08,Online,Feirão de Seminovos
1371,2024-06-23 15:17:07,X-500,SUV,182161.03,136647.97,45513.06,Showroom,Feirão de Seminovos
1372,2024-06-23 14:51:23,S-600,Sedan,221355.87,151269.15,70086.71,Showroom,Feirão de Seminovos
1373,2024-06-23 14:27:56,H-100,Hatch,89249.23,65092.23,24157.0,Online,Feirão de Seminovos
1374,2024-06-23 14:25:47,H-300,Hatch,125232.92,90874.9,34358.02,Showroom,Feirão de Seminovos
1375,2024-06-23 19:28:57,E-1,Elétrico,296254.59,222512.96,73741.62,Parceiros,Feirão de Seminovos
1376,2024-06-23 10:24:21,E-2,Elétrico,371033.8,262569.21,108464.6,Showroom,Feirão de Seminovos
1377,2024-06-23 16:11:31,H-300,Hatch,117466.74,91907.51,25559.23,Showroom,Feirão de Seminovos
1378,2024-06-23 14:44:31,H-300,Hatch,119468.73,88774.49,30694.24,Showroom,Feirão de Seminovos
1379,2024-06-24 16:23:59,S-600,Sedan,191360.2,149430.6,41929.6,Showroom,Feirão de Seminovos
1380,2024-06-24 15:51:33,X-700,SUV,232198.47,184932.73,47265.74,Showroom,Feirão de Seminovos
1381,2024-06-24 12:17:51,S-400,Sedan,139320.31,113102.54,26217.78,Showroom,Feirão de Seminovos
1382,2024-06-24 15:05:46,P-900,Pickup,273473.05,209444.02,64029.03,Showroom,Feirão de Seminovos
1383,2024-06-24 13:27:05,S-600,Sedan,191320.78,152507.12,38813.66,Showroom,Feirão de Seminovos
1384,2024-06-24 13:27:38,P-800,Pickup,219920.0,159423.96,60496.04,Parceiros,Feirão de Seminovos
1385,2024-06-24 15:52:11,X-500,SUV,183980.85,131959.55,52021.31,Showroom,Feirão de Seminovos
1386,2024-06-24 15:34:18,X-500,SUV,175635.41,136869.15,38766.26,Showroom,Feirão de Seminovos
1387,2024-06-24 13:20:06,S-400,Sedan,145664.15,111629.22,34034.93,Showroom,Feirão de Seminovos
1388,2024-06-24 09:05:20,X-700,SUV,234396.62,192205.43,42191.19,Showroom,Feirão de Seminovos
1389,2024-06-24 15:42:18,S-600,Sedan,200920.55,152143.08,48777.47,Online,Feirão de Seminovos
1390,2024-06-24 13:19:28,S-600,Sedan,194863.89,154287.42,40576.47,Parceiros,Feirão de Seminovos
1391,2024-06-24 11:38:45,S-400,Sedan,150167.54,118215.72,31951.82,Showroom,Feirão de Seminovos
1392,2024-06-24 15:27:10,H-100,Hatch,94384.18,64969.65,29414.53,Online,Feirão de Seminovos
1393,2024-06-24 18:44:28,P-900,Pickup,307067.04,211617.53,95449.51,Online,Feirão de Seminovos
1394,2024-06-24 14:22:28,S-600,Sedan,192153.25,153199.7,38953.54,Showroom,Feirão de Seminovos
1395,2024-06-24 14:02:46,P-900,Pickup,261101.04,207132.25,53968.79,Online,Feirão de Seminovos
1396,2024-06-24 15:55:58,S-400,Sedan,143539.78,115353.2,28186.58,Showroom,Feirão de Seminovos
1397,2024-06-25 11:22:39,S-600,Sedan,183992.63,141413.78,42578.84,Showroom,Feirão de Seminovos
1398,2024-06-25 13:27:17,S-600,Sedan,187555.14,152024.22,35530.91,Showroom,Feirão de Seminovos
1399,2024-06-25 14:40:50,X-700,SUV,244856.36,190545.62,54310.74,Parceiros,Feirão de Seminovos
1400,2024-06-25 12:03:04,X-700,SUV,261835.09,187809.39,74025.7,Showroom,Feirão de Seminovos
1401,2024-06-25 13:42:40,P-800,Pickup,217067.26,160149.66,56917.59,Online,Feirão de Seminovos
1402,2024-06-25 19:25:23,S-400,Sedan,134176.21,117020.23,17155.99,Showroom,Feirão de Seminovos
1403,2024-06-25 14:32:51,X-500,SUV,186600.13,132068.17,54531.96,Parceiros,Feirão de Seminovos
1404,2024-06-25 15:47:43,X-500,SUV,189619.13,129791.7,59827.43,Online,Feirão de Seminovos
1405,2024-06-26 12:10:01,X-500,SUV,161708.82,129647.7,32061.12,Online,Feirão de Seminovos
1406,2024-06-26 13:09:54,S-600,Sedan,215890.06,149365.83,66524.22,Showroom,Feirão de Seminovos
1407,2024-06-26 14:38:43,S-600,Sedan,208789.64,152162.74,56626.9,Parceiros,Feirão de Seminovos
1408,2024-06-26 14:50:28,P-800,Pickup,217247.4,163426.94,53820.46,Showroom,Feirão de Seminovos
1409,2024-06-26 15:02:08,P-800,Pickup,234299.86,169753.51,64546.35,Showroom,Feirão de Seminovos
1410,2024-06-26 20:04:15,S-400,Sedan,145212.73,111683.41,33529.31,Showroom,Feirão de Seminovos
1411,2024-06-26 16:49:41,X-500,SUV,176689.94,137845.26,38844.68,Showroom,Feirão de Seminovos
1412,2024-06-26 14:23:23,S-400,Sedan,143806.5,108275.83,35530.67,Showroom,Feirão de Seminovos
1413,2024-06-26 18:24:36,H-100,Hatch,102001.07,67696.74,34304.33,Showroom,Feirão de Seminovos
1414,2024-06-26 18:02:38,X-500,SUV,176132.02,137385.09,38746.93,Showroom,Feirão de Seminovos
1415,2024-06-26 15:09:43,X-500,SUV,181755.69,137176.79,44578.9,Online,Feirão de Seminovos
1416,2024-06-26 16:28:23,X-500,SUV,175682.64,134877.48,40805.16,Parceiros,Feirão de Seminovos
1417,2024-06-26 15:23:28,S-600,Sedan,219120.05,155238.27,63881.78,Showroom,Feirão de Seminovos
1418,2024-06-26 15:48:04,P-800,Pickup,212103.05,173460.58,38642.47,Online,Feirão de Seminovos
1419,2024-06-26 14:36:08,H-300,Hatch,118338.66,88186.35,30152.31,Showroom,Feirão de Seminovos
1420,2024-06-27 16:33:23,S-400,Sedan,158349.54,115669.66,42679.88,Online,Feirão de Seminovos
1421,2024-06-27 20:25:20,S-400,Sedan,155767.74,110720.06,45047.68,Showroom,Feirão de Seminovos
1422,2024-06-27 15:41:17,S-600,Sedan,195849.55,146221.39,49628.17,Showroom,Feirão de Seminovos
1423,2024-06-27 17:15:07,X-500,SUV,186432.71,134053.42,52379.29,Parceiros,Feirão de Seminovos
1424,2024-06-27 16:01:47,P-800,Pickup,236049.25,171635.01,64414.23,Online,Feirão de Seminovos
1425,2024-06-27 18:11:31,S-600,Sedan,208728.17,153294.36,55433.81,Parceiros,Feirão de Seminovos
1426,2024-06-28 10:33:24,P-800,Pickup,230782.89,177699.98,53082.92,Showroom,Feirão de Seminovos
1427,2024-06-28 15:58:35,H-300,Hatch,121862.84,86956.39,34906.45,Online,Feirão de Seminovos
1428,2024-06-28 13:07:16,X-700,SUV,249299.82,188923.17,60376.64,Showroom,Feirão de Seminovos
1429,2024-06-28 11:49:16,X-700,SUV,270066.95,194384.64,75682.31,Online,Feirão de Seminovos
1430,2024-06-28 14:45:28,P-900,Pickup,274560.78,197863.33,76697.44,Showroom,Feirão de Seminovos
1431,2024-06-28 17:13:39,P-900,Pickup,290729.44,207392.46,83336.98,Parceiros,Feirão de Seminovos
1432,2024-06-28 17:18:44,E-1,Elétrico,275554.0,228755.09,46798.92,Showroom,Feirão de Seminovos
1433,2024-06-28 16:58:31,X-500,SUV,168556.06,130330.01,38226.05,Showroom,Feirão de Seminovos
1434,2024-06-28 15:12:07,P-900,Pickup,273713.95,214243.91,59470.04,Online,Feirão de Seminovos
1435,2024-06-28 15:08:54,S-600,Sedan,219531.07,153091.3,66439.77,Showroom,Feirão de Seminovos
1436,2024-06-29 15:04:28,S-600,Sedan,198679.96,146453.01,52226.95,Showroom,Feirão de Seminovos
1437,2024-06-29 16:11:57,S-400,Sedan,139709.41,116482.3,23227.1,Online,Feirão de Seminovos
1438,2024-06-29 16:45:28,H-300,Hatch,118440.1,90076.76,28363.34,Online,Feirão de Seminovos
1439,2024-06-29 13:05:51,S-400,Sedan,152571.95,116696.71,35875.24,Parceiros,Feirão de Seminovos
1440,2024-06-29 15:43:54,X-700,SUV,226565.9,186288.34,40277.56,Showroom,Feirão de Seminovos
1441,2024-06-29 16:20:42,X-700,SUV,250663.24,192367.25,58295.99,Parceiros,Feirão de Seminovos
1442,2024-06-29 15:22:45,S-400,Sedan,140392.94,109033.82,31359.12,Online,Feirão de Seminovos
1443,2024-06-29 11:04:35,S-600,Sedan,191225.16,143668.11,47557.05,Showroom,Feirão de Seminovos
1444,2024-06-29 18:34:18,X-500,SUV,168677.82,138560.51,30117.31,Showroom,Feirão de Seminovos
1445,2024-06-29 15:57:19,S-600,Sedan,176325.22,151591.97,24733.26,Showroom,Feirão de Seminovos
1446,2024-06-30 17:54:10,P-800,Pickup,213752.91,166572.35,47180.56,Showroom,Feirão de Seminovos
1447,2024-06-30 19:45:45,H-100,Hatch,88038.95,65796.06,22242.88,Showroom,Feirão de Seminovos
1448,2024-06-30 15:59:44,S-400,Sedan,149370.74,111205.07,38165.67,Showroom,Feirão de Seminovos
1449,2024-06-30 10:40:11,E-2,Elétrico,353385.35,272815.19,80570.16,Showroom,Feirão de Seminovos
1450,2024-06-30 13:50:23,S-400,Sedan,144635.64,110157.15,34478.48,Showroom,Feirão de Seminovos
1451,2024-06-30 15:32:14,E-1,Elétrico,292080.09,234133.22,57946.87,Online,Feirão de Seminovos
1452,2024-06-30 12:07:12,S-600,Sedan,194985.31,150024.17,44961.14,Showroom,Feirão de Seminovos
1453,2024-06-30 14:50:08,P-900,Pickup,288254.95,193293.48,94961.47,Online,Feirão de Seminovos
1454,2024-06-30 13:15:50,H-100,Hatch,93542.73,69385.51,24157.22,Online,Feirão de Seminovos
1455,2024-06-30 14:31:01,S-400,Sedan,158758.06,109884.22,48873.84,Showroom,Feirão de Seminovos
1456,2024-06-30 11:23:35,X-500,SUV,169303.18,143054.72,26248.46,Showroom,Feirão de Seminovos
1457,2024-06-30 14:36:23,S-600,Sedan,210852.22,150173.5,60678.72,Online,Feirão de Seminovos
1458,2024-06-30 17:29:51,X-500,SUV,190678.15,127339.73,63338.42,Parceiros,Feirão de Seminovos
1459,2024-06-30 12:35:08,S-400,Sedan,146890.27,110055.48,36834.79,Online,Feirão de Seminovos
1460,2024-06-30 15:39:56,P-800,Pickup,222217.38,165489.35,56728.03,Showroom,Feirão de Seminovos
1461,2024-06-30 15:05:04,S-600,Sedan,197168.48,140887.32,56281.16,Showroom,Feirão de Seminovos
1462,2024-06-30 18:19:25,E-2,Elétrico,386535.55,259142.68,127392.88,Parceiros,Feirão de Seminovos
1463,2024-07-01 14:45:46,S-400,Sedan,164850.56,114667.98,50182.58,Online,
1464,2024-07-01 19:30:33,S-600,Sedan,187090.58,148168.62,38921.96,Online,
1465,2024-07-01 14:26:49,S-600,Sedan,182297.56,145108.61,37188.95,Online,
1466,2024-07-01 12:26:52,S-400,Sedan,148469.03,123022.17,25446.85,Showroom,
1467,2024-07-01 14:36:04,S-600,Sedan,216393.04,154854.24,61538.8,Showroom,
1468,2024-07-01 19:08:20,E-1,Elétrico,290577.76,233683.08,56894.68,Online,
1469,2024-07-01 14:41:04,P-800,Pickup,214044.25,161164.16,52880.09,Online,
1470,2024-07-01 13:28:29,S-400,Sedan,143596.33,110329.26,33267.07,Online,
1471,2024-07-01 14:43:33,P-800,Pickup,219879.93,164622.16,55257.76,Showroom,
1472,2024-07-01 16:22:08,X-500,SUV,189510.52,138915.57,50594.96,Online,
1473,2024-07-03 19:56:53,H-100,Hatch,93236.26,71185.04,22051.22,Parceiros,
1474,2024-07-03 11:49:35,S-400,Sedan,155658.57,112360.8,43297.77,Showroom,
1475,2024-07-03 18:40:37,S-600,Sedan,203865.86,156116.84,47749.02,Online,
1476,2024-07-03 14:11:49,E-1,Elétrico,295126.58,224550.71,70575.87,Showroom,
1477,2024-07-03 15:08:27,S-600,Sedan,201829.94,146245.78,55584.17,Parceiros,
1478,2024-07-03 18:32:58,S-400,Sedan,148790.74,114887.96,33902.78,Online,
1479,2024-07-03 18:55:03,S-400,Sedan,142089.72,112273.1,29816.62,Online,
1480,2024-07-03 12:53:07,S-600,Sedan,199189.76,149899.34,49290.42,Online,
1481,2024-07-03 16:33:09,S-600,Sedan,212497.1,145245.76,67251.34,Online,
1482,2024-07-04 17:19:10,X-500,SUV,172578.49,130711.86,41866.63,Online,
1483,2024-07-04 12:10:20,S-400,Sedan,153716.24,110486.46,43229.78,Showroom,
1484,2024-07-04 17:59:45,S-600,Sedan,210216.35,156463.66,53752.7,Showroom,
1485,2024-07-04 14:14:22,X-500,SUV,173472.81,133175.62,40297.18,Showroom,
1486,2024-07-04 16:33:57,S-400,Sedan,141615.54,117694.79,23920.75,Showroom,
1487,2024-07-04 11:18:54,S-400,Sedan,146834.46,112623.19,34211.27,Showroom,
1488,2024-07-04 17:05:16,S-400,Sedan,146584.0,113326.73,33257.27,Parceiros,
1489,2024-07-04 13:12:40,H-100,Hatch,88362.48,69961.35,18401.13,Online,
1490,2024-07-05 16:35:17,S-400,Sedan,150135.35,116586.03,33549.33,Showroom,
1491,2024-07-05 14:08:40,X-500,SUV,173306.56,137082.29,36224.26,Showroom,
1492,2024-07-05 15:19:39,S-400,Sedan,143246.64,117290.66,25955.97,Showroom,
1493,2024-07-05 16:34:05,X-500,SUV,193050.78,129855.56,63195.22,Online,
1494,2024-07-05 13:32:41,X-700,SUV,235101.57,198432.35,36669.22,Online,
1495,2024-07-05 17:10:37,E-1,Elétrico,290743.83,217506.23,73237.6,Online,
1496,2024-07-05 14:37:09,H-300,Hatch,130367.78,88732.76,41635.02,Online,
1497,2024-07-05 15:10:42,X-700,SUV,274769.05,184999.81,89769.24,Online,
1498,2024-07-05 16:39:46,P-800,Pickup,226296.9,166965.38,59331.52,Online,
1499,2024-07-05 13:57:38,P-900,Pickup,291841.92,207844.48,83997.44,Showroom,
1500,2024-07-05 17:21:53,X-500,SUV,177155.25,136273.07,40882.18,Online,
1501,2024-07-05 13:59:36,H-300,Hatch,118229.84,93257.79,24972.05,Showroom,
1502,2024-07-05 17:02:52,S-400,Sedan,160414.98,112980.53,47434.46,Showroom,
1503,2024-07-05 14:55:01,S-600,Sedan,208162.22,145236.44,62925.78,Online,
1504,2024-07-05 15:05:02,P-900,Pickup,253749.9,217433.93,36315.97,Showroom,
1505,2024-07-06 10:41:49,X-500,SUV,171930.0,122723.66,49206.34,Showroom,
1506,2024-07-06 12:36:16,H-300,Hatch,109235.14,91457.36,17777.77,Showroom,
1507,2024-07-06 15:41:13,S-400,Sedan,139460.39,113048.04,26412.34,Showroom,
1508,2024-07-06 15:49:36,X-700,SUV,244362.57,189153.47,55209.11,Online,
1509,2024-07-06 15:26:39,X-500,SUV,181810.11,128053.09,53757.02,Showroom,
1510,2024-07-06 19:40:01,E-1,Elétrico,273290.61,235143.46,38147.16,Showroom,
1511,2024-07-06 17:31:56,P-800,Pickup,217475.83,170783.4,46692.43,Showroom,
1512,2024-07-06 14:40:34,P-800,Pickup,208303.1,170057.04,38246.06,Showroom,
1513,2024-07-06 12:18:41,S-400,Sedan,143841.3,114314.12,29527.18,Online,
1514,2024-07-06 19:19:30,X-700,SUV,242429.0,187319.76,55109.24,Showroom,
1515,2024-07-06 16:15:51,H-100,Hatch,87572.71,63651.51,23921.2,Showroom,
1516,2024-07-06 14:51:43,X-500,SUV,176207.79,137516.45,38691.33,Showroom,
1517,2024-07-06 09:25:19,P-900,Pickup,298044.32,203003.3,95041.02,Online,
1518,2024-07-06 15:29:04,H-100,Hatch,79894.86,67895.69,11999.17,Showroom,
1519,2024-07-06 12:44:03,H-300,Hatch,117838.34,91680.83,26157.5,Online,
1520,2024-07-06 18:10:28,X-500,SUV,191059.71,136867.37,54192.34,Showroom,
1521,2024-07-07 10:26:30,X-700,SUV,250281.41,174688.71,75592.7,Showroom,
1522,2024-07-08 15:29:13,E-2,Elétrico,380199.64,263459.53,116740.12,Showroom,
1523,2024-07-08 15:21:38,E-1,Elétrico,286940.68,224481.22,62459.46,Showroom,
1524,2024-07-08 11:09:20,S-400,Sedan,163086.46,120616.33,42470.13,Showroom,
1525,2024-07-08 16:55:45,H-300,Hatch,119195.25,86315.45,32879.8,Online,
1526,2024-07-08 18:20:46,S-600,Sedan,209854.0,142863.69,66990.3,Showroom,
1527,2024-07-08 11:55:22,H-300,Hatch,125865.27,89734.49,36130.78,Showroom,
1528,2024-07-08 14:25:08,E-2,Elétrico,367778.9,259323.38,108455.52,Parceiros,
1529,2024-07-09 14:48:23,X-700,SUV,244606.8,175574.51,69032.3,Showroom,
1530,2024-07-09 19:32:35,X-500,SUV,179703.09,132904.68,46798.41,Showroom,
1531,2024-07-09 16:06:20,X-500,SUV,187154.31,140464.0,46690.31,Parceiros,
1532,2024-07-09 15:15:29,P-800,Pickup,241217.28,165230.32,75986.97,Showroom,
1533,2024-07-09 14:07:17,P-800,Pickup,223763.17,174490.43,49272.73,Showroom,
1534,2024-07-10 16:28:15,X-500,SUV,166205.84,130429.21,35776.64,Showroom,
1535,2024-07-10 15:09:06,H-100,Hatch,86737.93,65686.52,21051.41,Showroom,
1536,2024-07-10 14:03:18,X-500,SUV,176774.37,130038.75,46735.62,Showroom,
1537,2024-07-10 14:24:55,P-800,Pickup,224163.52,162082.52,62081.01,Showroom,
1538,2024-07-10 13:39:26,S-400,Sedan,133853.15,112396.1,21457.05,Showroom,
1539,2024-07-10 10:15:55,S-400,Sedan,145418.49,114207.32,31211.17,Showroom,
1540,2024-07-10 13:57:10,H-300,Hatch,119830.69,93683.68,26147.01,Online,
1541,2024-07-10 12:52:20,H-100,Hatch,91669.09,67027.59,24641.5,Online,
1542,2024-07-11 15:59:36,S-400,Sedan,138202.58,108947.65,29254.93,Online,
1543,2024-07-11 16:46:20,P-900,Pickup,264811.7,207709.56,57102.14,Showroom,
1544,2024-07-11 18:12:48,X-500,SUV,171921.07,132418.18,39502.89,Online,
1545,2024-07-11 15:10:31,X-500,SUV,179871.13,133309.09,46562.03,Showroom,
1546,2024-07-11 17:32:29,S-400,Sedan,161287.97,108854.99,52432.97,Showroom,
1547,2024-07-11 12:31:56,S-600,Sedan,193565.65,145923.95,47641.7,Showroom,
1548,2024-07-11 19:19:31,X-700,SUV,284023.9,192250.06,91773.84,Showroom,
1549,2024-07-11 13:01:05,X-700,SUV,253083.61,194807.87,58275.74,Online,
1550,2024-07-11 10:25:32,S-400,Sedan,158046.97,109619.78,48427.2,Showroom,
1551,2024-07-11 16:29:15,X-700,SUV,247083.95,195801.0,51282.95,Online,
1552,2024-07-12 14:13:37,S-600,Sedan,195574.11,150034.78,45539.33,Showroom,
1553,2024-07-12 14:22:03,P-800,Pickup,200580.28,162986.46,37593.82,Showroom,
1554,2024-07-12 14:03:18,S-400,Sedan,149524.58,114129.42,35395.16,Online,
1555,2024-07-12 16:31:38,P-800,Pickup,203250.14,166457.24,36792.9,Showroom,
1556,2024-07-12 16:56:53,S-600,Sedan,193270.95,152982.78,40288.16,Online,
1557,2024-07-12 15:41:43,P-800,Pickup,197441.2,161622.56,35818.64,Showroom,
1558,2024-07-12 15:30:18,X-700,SUV,239518.74,183323.51,56195.23,Online,
